Frequenz Impedanz Phase
1.4700650130e+04 1.0000000000e+06 -180.0000000000
1.4802668534e+04 1.0000000000e+06 -180.0000000000
1.4904686937e+04 1.0000000000e+06 -180.0000000000
1.5006705341e+04 1.0000000000e+06 -180.0000000000
1.5108723745e+04 1.0000000000e+06 -180.0000000000
1.5210742148e+04 1.0000000000e+06 -180.0000000000
1.5312760552e+04 1.0000000000e+06 -180.0000000000
1.5414778956e+04 1.0000000000e+06 -180.0000000000
1.5516797359e+04 1.0000000000e+06 -180.0000000000
1.5618815763e+04 1.0000000000e+06 -180.0000000000
1.5720834167e+04 1.0000000000e+06 -180.0000000000
1.5822852571e+04 1.0000000000e+06 -180.0000000000
1.5924870974e+04 1.0000000000e+06 -180.0000000000
1.6026889378e+04 1.0000000000e+06 -180.0000000000
1.6128907782e+04 1.0000000000e+06 -180.0000000000
1.6230926185e+04 1.0000000000e+06 -180.0000000000
1.6332944589e+04 1.0000000000e+06 -180.0000000000
1.6434962993e+04 1.0000000000e+06 -180.0000000000
1.6536981396e+04 1.0000000000e+06 -180.0000000000
1.6638999800e+04 1.0000000000e+06 -180.0000000000
1.6741018204e+04 1.0000000000e+06 -180.0000000000
1.6843036607e+04 1.0000000000e+06 -180.0000000000
1.6945055011e+04 1.0000000000e+06 -180.0000000000
1.7047073415e+04 1.0000000000e+06 -180.0000000000
1.7149091818e+04 1.0000000000e+06 -180.0000000000
1.7251110222e+04 1.0000000000e+06 -180.0000000000
1.7353128626e+04 1.0000000000e+06 -180.0000000000
1.7455147029e+04 1.0000000000e+06 -180.0000000000
1.7557165433e+04 1.0000000000e+06 -180.0000000000
1.7659183837e+04 1.0000000000e+06 -180.0000000000
1.7761202240e+04 1.0000000000e+06 -180.0000000000
1.7863220644e+04 1.0000000000e+06 -180.0000000000
1.7965239048e+04 1.0000000000e+06 -180.0000000000
1.8067257451e+04 1.0000000000e+06 -180.0000000000
1.8169275855e+04 1.0000000000e+06 -180.0000000000
1.8271294259e+04 1.0000000000e+06 -180.0000000000
1.8373312663e+04 1.0000000000e+06 -180.0000000000
1.8475331066e+04 1.0000000000e+06 -180.0000000000
1.8577349470e+04 1.0000000000e+06 -180.0000000000
1.8679367874e+04 1.0000000000e+06 -180.0000000000
1.8781386277e+04 1.0000000000e+06 -180.0000000000
1.8883404681e+04 1.0000000000e+06 -180.0000000000
1.8985423085e+04 1.0000000000e+06 -180.0000000000
1.9087441488e+04 1.0000000000e+06 -180.0000000000
1.9189459892e+04 1.0000000000e+06 -180.0000000000
1.9291478296e+04 1.0000000000e+06 -180.0000000000
1.9393496699e+04 1.0000000000e+06 -180.0000000000
1.9495515103e+04 1.0000000000e+06 -180.0000000000
1.9597533507e+04 1.0000000000e+06 -180.0000000000
1.9699551910e+04 1.0000000000e+06 -180.0000000000
1.9801570314e+04 1.0000000000e+06 -180.0000000000
1.9903588718e+04 1.0000000000e+06 -180.0000000000
2.0005607121e+04 1.0000000000e+06 -180.0000000000
2.0107625525e+04 1.0000000000e+06 -180.0000000000
2.0209643929e+04 1.0000000000e+06 -180.0000000000
2.0311662332e+04 1.0000000000e+06 -180.0000000000
2.0413680736e+04 1.0000000000e+06 -180.0000000000
2.0515699140e+04 1.0000000000e+06 -180.0000000000
2.0617717544e+04 1.0000000000e+06 -180.0000000000
2.0719735947e+04 1.0000000000e+06 -180.0000000000
2.0821754351e+04 1.0000000000e+06 -180.0000000000
2.0923772755e+04 1.0000000000e+06 -180.0000000000
2.1025791158e+04 1.0000000000e+06 -180.0000000000
2.1127809562e+04 1.0000000000e+06 -180.0000000000
2.1229827966e+04 1.0000000000e+06 -180.0000000000
2.1331846369e+04 1.0000000000e+06 -180.0000000000
2.1433864773e+04 1.0000000000e+06 -180.0000000000
2.1535883177e+04 1.0000000000e+06 -180.0000000000
2.1637901580e+04 1.0000000000e+06 -180.0000000000
2.1739919984e+04 1.0000000000e+06 -180.0000000000
2.1841938388e+04 1.0000000000e+06 -180.0000000000
2.1943956791e+04 1.0000000000e+06 -180.0000000000
2.2045975195e+04 1.0000000000e+06 -180.0000000000
2.2147993599e+04 1.0000000000e+06 -180.0000000000
2.2250012002e+04 1.0000000000e+06 -180.0000000000
2.2352030406e+04 1.0000000000e+06 -180.0000000000
2.2454048810e+04 1.0000000000e+06 -180.0000000000
2.2556067213e+04 1.0000000000e+06 -180.0000000000
2.2658085617e+04 1.0000000000e+06 -180.0000000000
2.2760104021e+04 1.0000000000e+06 -180.0000000000
2.2862122424e+04 1.0000000000e+06 -180.0000000000
2.2964140828e+04 1.0000000000e+06 -180.0000000000
2.3066159232e+04 1.0000000000e+06 -180.0000000000
2.3168177636e+04 1.0000000000e+06 -180.0000000000
2.3270196039e+04 1.0000000000e+06 -180.0000000000
2.3372214443e+04 1.0000000000e+06 -180.0000000000
2.3474232847e+04 1.0000000000e+06 -180.0000000000
2.3576251250e+04 1.0000000000e+06 -180.0000000000
2.3678269654e+04 1.0000000000e+06 -180.0000000000
2.3780288058e+04 1.0000000000e+06 -180.0000000000
2.3882306461e+04 1.0000000000e+06 -180.0000000000
2.3984324865e+04 1.0000000000e+06 -180.0000000000
2.4086343269e+04 1.0000000000e+06 -180.0000000000
2.4188361672e+04 1.0000000000e+06 -180.0000000000
2.4290380076e+04 1.0000000000e+06 -180.0000000000
2.4392398480e+04 1.0000000000e+06 -180.0000000000
2.4494416883e+04 1.0000000000e+06 -180.0000000000
2.4596435287e+04 1.0000000000e+06 -180.0000000000
2.4698453691e+04 1.0000000000e+06 -180.0000000000
2.4800472094e+04 1.0000000000e+06 -180.0000000000
2.4902490498e+04 1.0000000000e+06 -180.0000000000
2.5004508902e+04 1.0000000000e+06 -180.0000000000
2.5106527305e+04 1.0000000000e+06 -180.0000000000
2.5208545709e+04 1.0000000000e+06 -180.0000000000
