Frequenz Impedanz Phase
1.7899465989e+02 4.0649218515e+00 -170.2679560215
1.7939464789e+02 4.0652276529e+00 -170.2449940199
1.7979463589e+02 4.0655343936e+00 -170.2220221542
1.8019462389e+02 4.0658420761e+00 -170.1990403799
1.8059461189e+02 4.0661507026e+00 -170.1760486525
1.8099459989e+02 4.0664602755e+00 -170.1530469272
1.8139458789e+02 4.0667707973e+00 -170.1300351590
1.8179457589e+02 4.0670822703e+00 -170.1070133027
1.8219456389e+02 4.0673946969e+00 -170.0839813128
1.8259455189e+02 4.0677080795e+00 -170.0609391438
1.8299453989e+02 4.0680224207e+00 -170.0378867498
1.8339452789e+02 4.0683377228e+00 -170.0148240848
1.8379451589e+02 4.0686539884e+00 -169.9917511024
1.8419450389e+02 4.0689712199e+00 -169.9686677562
1.8459449189e+02 4.0692894198e+00 -169.9455739996
1.8499447989e+02 4.0696085906e+00 -169.9224697855
1.8539446789e+02 4.0699287350e+00 -169.8993550668
1.8579445589e+02 4.0702498553e+00 -169.8762297963
1.8619444389e+02 4.0705719543e+00 -169.8530939262
1.8659443189e+02 4.0708950344e+00 -169.8299474089
1.8699441989e+02 4.0712190983e+00 -169.8067901961
1.8739440789e+02 4.0715441486e+00 -169.7836222398
1.8779439589e+02 4.0718701880e+00 -169.7604434914
1.8819438389e+02 4.0721972189e+00 -169.7372539022
1.8859437189e+02 4.0725252442e+00 -169.7140534232
1.8899435989e+02 4.0728542665e+00 -169.6908420052
1.8939434789e+02 4.0731842885e+00 -169.6676195989
1.8979433589e+02 4.0735153129e+00 -169.6443861546
1.9019432389e+02 4.0738473424e+00 -169.6211416224
1.9059431189e+02 4.0741803798e+00 -169.5978859521
1.9099429989e+02 4.0745144278e+00 -169.5746190935
1.9139428789e+02 4.0748494893e+00 -169.5513409958
1.9179427589e+02 4.0751855669e+00 -169.5280516083
1.9219426389e+02 4.0755226636e+00 -169.5047508799
1.9259425189e+02 4.0758607821e+00 -169.4814387591
1.9299423988e+02 4.0761999253e+00 -169.4581151945
1.9339422788e+02 4.0765400961e+00 -169.4347801342
1.9379421588e+02 4.0768812973e+00 -169.4114335260
1.9419420388e+02 4.0772235318e+00 -169.3880753178
1.9459419188e+02 4.0775668026e+00 -169.3647054568
1.9499417988e+02 4.0779111127e+00 -169.3413238902
1.9539416788e+02 4.0782564648e+00 -169.3179305649
1.9579415588e+02 4.0786028621e+00 -169.2945254276
1.9619414388e+02 4.0789503075e+00 -169.2711084247
1.9659413188e+02 4.0792988040e+00 -169.2476795022
1.9699411988e+02 4.0796483547e+00 -169.2242386060
1.9739410788e+02 4.0799989626e+00 -169.2007856817
1.9779409588e+02 4.0803506308e+00 -169.1773206746
1.9819408388e+02 4.0807033623e+00 -169.1538435298
1.9859407188e+02 4.0810571603e+00 -169.1303541921
1.9899405988e+02 4.0814120279e+00 -169.1068526059
1.9939404788e+02 4.0817679683e+00 -169.0833387156
1.9979403588e+02 4.0821249845e+00 -169.0598124651
