Frequenz Impedanz Phase
1.0109821964e+04 9.9487483377e+05 -5.8033300244
1.0211840368e+04 9.9477168946e+05 -5.8614858123
1.0313858772e+04 9.9466754211e+05 -5.9196294828
1.0415877175e+04 9.9456239267e+05 -5.9777609202
1.0517895579e+04 9.9445624211e+05 -6.0358800085
1.0619913983e+04 9.9434909140e+05 -6.0939866321
1.0721932386e+04 9.9424094153e+05 -6.1520806756
1.0823950790e+04 9.9413179349e+05 -6.2101620236
1.0925969194e+04 9.9402164828e+05 -6.2682305610
1.1027987598e+04 9.9391050692e+05 -6.3262861728
1.1130006001e+04 9.9379837041e+05 -6.3843287441
1.1232024405e+04 9.9368523980e+05 -6.4423581602
1.1334042809e+04 9.9357111611e+05 -6.5003743065
1.1436061212e+04 9.9345600039e+05 -6.5583770688
1.1538079616e+04 9.9333989369e+05 -6.6163663327
1.1640098020e+04 9.9322279707e+05 -6.6743419842
1.1742116423e+04 9.9310471161e+05 -6.7323039095
1.1844134827e+04 9.9298563837e+05 -6.7902519948
1.1946153231e+04 9.9286557845e+05 -6.8481861266
1.2048171634e+04 9.9274453293e+05 -6.9061061914
1.2150190038e+04 9.9262250293e+05 -6.9640120762
1.2252208442e+04 9.9249948955e+05 -7.0219036678
1.2354226845e+04 9.9237549391e+05 -7.0797808533
1.2456245249e+04 9.9225051713e+05 -7.1376435202
1.2558263653e+04 9.9212456036e+05 -7.1954915557
1.2660282056e+04 9.9199762474e+05 -7.2533248477
1.2762300460e+04 9.9186971142e+05 -7.3111432840
1.2864318864e+04 9.9174082155e+05 -7.3689467525
1.2966337267e+04 9.9161095631e+05 -7.4267351414
1.3068355671e+04 9.9148011687e+05 -7.4845083392
1.3170374075e+04 9.9134830441e+05 -7.5422662344
1.3272392478e+04 9.9121552013e+05 -7.6000087156
1.3374410882e+04 9.9108176523e+05 -7.6577356720
1.3476429286e+04 9.9094704091e+05 -7.7154469924
1.3578447690e+04 9.9081134838e+05 -7.7731425664
1.3680466093e+04 9.9067468888e+05 -7.8308222832
1.3782484497e+04 9.9053706363e+05 -7.8884860327
1.3884502901e+04 9.9039847387e+05 -7.9461337046
1.3986521304e+04 9.9025892085e+05 -8.0037651891
1.4088539708e+04 9.9011840582e+05 -8.0613803764
1.4190558112e+04 9.8997693004e+05 -8.1189791568
1.4292576515e+04 9.8983449479e+05 -8.1765614212
1.4394594919e+04 9.8969110133e+05 -8.2341270602
1.4496613323e+04 9.8954675096e+05 -8.2916759649
1.4598631726e+04 9.8940144496e+05 -8.3492080266
1.4700650130e+04 9.8925518464e+05 -8.4067231367
1.4802668534e+04 9.8910797131e+05 -8.4642211868
1.4904686937e+04 9.8895980627e+05 -8.5217020688
1.5006705341e+04 9.8881069085e+05 -8.5791656746
1.5108723745e+04 9.8866062638e+05 -8.6366118965
1.5210742148e+04 9.8850961420e+05 -8.6940406271
1.5312760552e+04 9.8835765565e+05 -8.7514517588
1.5414778956e+04 9.8820475209e+05 -8.8088451846
1.5516797359e+04 9.8805090486e+05 -8.8662207975
1.5618815763e+04 9.8789611534e+05 -8.9235784908
1.5720834167e+04 9.8774038490e+05 -8.9809181580
1.5822852571e+04 9.8758371493e+05 -9.0382396928
1.5924870974e+04 9.8742610680e+05 -9.0955429891
1.6026889378e+04 9.8726756192e+05 -9.1528279410
1.6128907782e+04 9.8710808168e+05 -9.2100944428
1.6230926185e+04 9.8694766750e+05 -9.2673423892
1.6332944589e+04 9.8678632079e+05 -9.3245716748
1.6434962993e+04 9.8662404297e+05 -9.3817821947
1.6536981396e+04 9.8646083547e+05 -9.4389738441
1.6638999800e+04 9.8629669974e+05 -9.4961465183
1.6741018204e+04 9.8613163721e+05 -9.5533001130
1.6843036607e+04 9.8596564933e+05 -9.6104345242
1.6945055011e+04 9.8579873756e+05 -9.6675496478
1.7047073415e+04 9.8563090337e+05 -9.7246453803
1.7149091818e+04 9.8546214822e+05 -9.7817216180
1.7251110222e+04 9.8529247360e+05 -9.8387782579
1.7353128626e+04 9.8512188099e+05 -9.8958151968
1.7455147029e+04 9.8495037187e+05 -9.9528323320
1.7557165433e+04 9.8477794775e+05 -10.0098295610
1.7659183837e+04 9.8460461013e+05 -10.0668067814
1.7761202240e+04 9.8443036052e+05 -10.1237638910
1.7863220644e+04 9.8425520044e+05 -10.1807007882
1.7965239048e+04 9.8407913141e+05 -10.2376173711
1.8067257451e+04 9.8390215495e+05 -10.2945135385
1.8169275855e+04 9.8372427262e+05 -10.3513891891
1.8271294259e+04 9.8354548595e+05 -10.4082442220
1.8373312663e+04 9.8336579648e+05 -10.4650785365
1.8475331066e+04 9.8318520578e+05 -10.5218920322
1.8577349470e+04 9.8300371540e+05 -10.5786846088
1.8679367874e+04 9.8282132692e+05 -10.6354561664
1.8781386277e+04 9.8263804190e+05 -10.6922066051
1.8883404681e+04 9.8245386193e+05 -10.7489358256
1.8985423085e+04 9.8226878860e+05 -10.8056437284
1.9087441488e+04 9.8208282349e+05 -10.8623302147
1.9189459892e+04 9.8189596820e+05 -10.9189951856
1.9291478296e+04 9.8170822434e+05 -10.9756385426
1.9393496699e+04 9.8151959352e+05 -11.0322601873
1.9495515103e+04 9.8133007735e+05 -11.0888600218
1.9597533507e+04 9.8113967747e+05 -11.1454379483
1.9699551910e+04 9.8094839548e+05 -11.2019938691
1.9801570314e+04 9.8075623303e+05 -11.2585276870
1.9903588718e+04 9.8056319177e+05 -11.3150393049
2.0005607121e+04 9.8036927332e+05 -11.3715286260
2.0107625525e+04 9.8017447935e+05 -11.4279955537
2.0209643929e+04 9.7997881151e+05 -11.4844399918
2.0311662332e+04 9.7978227146e+05 -11.5408618441
2.0413680736e+04 9.7958486087e+05 -11.5972610149
2.0515699140e+04 9.7938658142e+05 -11.6536374086
2.0617717544e+04 9.7918743478e+05 -11.7099909299
2.0719735947e+04 9.7898742263e+05 -11.7663214837
2.0821754351e+04 9.7878654668e+05 -11.8226289753
2.0923772755e+04 9.7858480860e+05 -11.8789133102
2.1025791158e+04 9.7838221011e+05 -11.9351743939
2.1127809562e+04 9.7817875291e+05 -11.9914121326
2.1229827966e+04 9.7797443871e+05 -12.0476264325
2.1331846369e+04 9.7776926923e+05 -12.1038172000
