Frequenz Impedanz Phase
1.3578447690e+04 4.7079758296e+01 -11.5376346274
1.3680466093e+04 4.7048817402e+01 -11.4567829184
1.3782484497e+04 4.7018561580e+01 -11.3770190655
1.3884502901e+04 4.6988970737e+01 -11.2983220957
1.3986521304e+04 4.6960025511e+01 -11.2206715461
1.4088539708e+04 4.6931707243e+01 -11.1440474494
1.4190558112e+04 4.6903997942e+01 -11.0684303200
1.4292576515e+04 4.6876880258e+01 -10.9938011403
1.4394594919e+04 4.6850337458e+01 -10.9201413481
1.4496613323e+04 4.6824353394e+01 -10.8474328231
1.4598631726e+04 4.6798912482e+01 -10.7756578751
1.4700650130e+04 4.6773999680e+01 -10.7047992319
1.4802668534e+04 4.6749600461e+01 -10.6348400278
1.4904686937e+04 4.6725700798e+01 -10.5657637921
1.5006705341e+04 4.6702287136e+01 -10.4975544383
1.5108723745e+04 4.6679346380e+01 -10.4301962536
1.5210742148e+04 4.6656865872e+01 -10.3636738886
1.5312760552e+04 4.6634833375e+01 -10.2979723475
1.5414778956e+04 4.6613237058e+01 -10.2330769781
1.5516797359e+04 4.6592065477e+01 -10.1689734628
1.5618815763e+04 4.6571307560e+01 -10.1056478094
1.5720834167e+04 4.6550952596e+01 -10.0430863423
1.5822852571e+04 4.6530990217e+01 -9.9812756939
1.5924870974e+04 4.6511410387e+01 -9.9202027967
1.6026889378e+04 4.6492203390e+01 -9.8598548747
1.6128907782e+04 4.6473359815e+01 -9.8002194362
1.6230926185e+04 4.6454870547e+01 -9.7412842659
1.6332944589e+04 4.6436726756e+01 -9.6830374177
1.6434962993e+04 4.6418919883e+01 -9.6254672076
1.6536981396e+04 4.6401441636e+01 -9.5685622067
1.6638999800e+04 4.6384283974e+01 -9.5123112347
1.6741018204e+04 4.6367439103e+01 -9.4567033536
1.6843036607e+04 4.6350899461e+01 -9.4017278607
1.6945055011e+04 4.6334657716e+01 -9.3473742834
1.7047073415e+04 4.6318706755e+01 -9.2936323724
1.7149091818e+04 4.6303039676e+01 -9.2404920968
1.7251110222e+04 4.6287649778e+01 -9.1879436379
1.7353128626e+04 4.6272530561e+01 -9.1359773841
1.7455147029e+04 4.6257675711e+01 -9.0845839254
1.7557165433e+04 4.6243079099e+01 -9.0337540484
1.7659183837e+04 4.6228734771e+01 -8.9834787317
1.7761202240e+04 4.6214636947e+01 -8.9337491405
1.7863220644e+04 4.6200780007e+01 -8.8845566222
1.7965239048e+04 4.6187158494e+01 -8.8358927020
1.8067257451e+04 4.6173767104e+01 -8.7877490781
1.8169275855e+04 4.6160600680e+01 -8.7401176180
1.8271294259e+04 4.6147654210e+01 -8.6929903536
1.8373312663e+04 4.6134922821e+01 -8.6463594779
1.8475331066e+04 4.6122401774e+01 -8.6002173406
1.8577349470e+04 4.6110086459e+01 -8.5545564445
1.8679367874e+04 4.6097972393e+01 -8.5093694414
1.8781386277e+04 4.6086055214e+01 -8.4646491291
1.8883404681e+04 4.6074330677e+01 -8.4203884476
1.8985423085e+04 4.6062794651e+01 -8.3765804755
1.9087441488e+04 4.6051443116e+01 -8.3332184269
1.9189459892e+04 4.6040272159e+01 -8.2902956484
1.9291478296e+04 4.6029277967e+01 -8.2478056153
1.9393496699e+04 4.6018456832e+01 -8.2057419294
1.9495515103e+04 4.6007805138e+01 -8.1640983152
1.9597533507e+04 4.5997319367e+01 -8.1228686178
1.9699551910e+04 4.5986996089e+01 -8.0820467996
1.9801570314e+04 4.5976831963e+01 -8.0416269375
1.9903588718e+04 4.5966823734e+01 -8.0016032207
2.0005607121e+04 4.5956968231e+01 -7.9619699477
2.0107625525e+04 4.5947262359e+01 -7.9227215241
2.0209643929e+04 4.5937703106e+01 -7.8838524598
2.0311662332e+04 4.5928287532e+01 -7.8453573671
2.0413680736e+04 4.5919012772e+01 -7.8072309578
2.0515699140e+04 4.5909876032e+01 -7.7694680414
2.0617717544e+04 4.5900874585e+01 -7.7320635229
2.0719735947e+04 4.5892005775e+01 -7.6950124003
2.0821754351e+04 4.5883267006e+01 -7.6583097627
2.0923772755e+04 4.5874655750e+01 -7.6219507885
2.1025791158e+04 4.5866169536e+01 -7.5859307431
2.1127809562e+04 4.5857805956e+01 -7.5502449772
2.1229827966e+04 4.5849562656e+01 -7.5148889248
2.1331846369e+04 4.5841437343e+01 -7.4798581012
2.1433864773e+04 4.5833427773e+01 -7.4451481018
2.1535883177e+04 4.5825531760e+01 -7.4107545997
2.1637901580e+04 4.5817747167e+01 -7.3766733444
2.1739919984e+04 4.5810071906e+01 -7.3429001601
2.1841938388e+04 4.5802503940e+01 -7.3094309439
2.1943956791e+04 4.5795041277e+01 -7.2762616647
2.2045975195e+04 4.5787681974e+01 -7.2433883609
2.2147993599e+04 4.5780424130e+01 -7.2108071398
2.2250012002e+04 4.5773265887e+01 -7.1785141756
2.2352030406e+04 4.5766205433e+01 -7.1465057078
2.2454048810e+04 4.5759240993e+01 -7.1147780407
2.2556067213e+04 4.5752370835e+01 -7.0833275409
2.2658085617e+04 4.5745593264e+01 -7.0521506370
2.2760104021e+04 4.5738906623e+01 -7.0212438177
2.2862122424e+04 4.5732309293e+01 -6.9906036308
2.2964140828e+04 4.5725799692e+01 -6.9602266820
2.3066159232e+04 4.5719376268e+01 -6.9301096333
2.3168177636e+04 4.5713037510e+01 -6.9002492027
2.3270196039e+04 4.5706781934e+01 -6.8706421621
2.3372214443e+04 4.5700608091e+01 -6.8412853369
2.3474232847e+04 4.5694514565e+01 -6.8121756045
2.3576251250e+04 4.5688499966e+01 -6.7833098935
2.3678269654e+04 4.5682562939e+01 -6.7546851827
2.3780288058e+04 4.5676702155e+01 -6.7262984998
2.3882306461e+04 4.5670916314e+01 -6.6981469205
2.3984324865e+04 4.5665204143e+01 -6.6702275680
2.4086343269e+04 4.5659564397e+01 -6.6425376114
2.4188361672e+04 4.5653995857e+01 -6.6150742652
2.4290380076e+04 4.5648497328e+01 -6.5878347884
2.4392398480e+04 4.5643067643e+01 -6.5608164833
2.4494416883e+04 4.5637705656e+01 -6.5340166951
2.4596435287e+04 4.5632410247e+01 -6.5074328108
2.4698453691e+04 4.5627180318e+01 -6.4810622584
2.4800472094e+04 4.5622014794e+01 -6.4549025062
2.4902490498e+04 4.5616912621e+01 -6.4289510619
2.5004508902e+04 4.5611872768e+01 -6.4032054721
2.5106527305e+04 4.5606894224e+01 -6.3776633210
2.5208545709e+04 4.5601975998e+01 -6.3523222305
2.5310564113e+04 4.5597117120e+01 -6.3271798587
2.5412582517e+04 4.5592316639e+01 -6.3022338998
2.5514600920e+04 4.5587573623e+01 -6.2774820831
2.5616619324e+04 4.5582887158e+01 -6.2529221722
2.5718637728e+04 4.5578256348e+01 -6.2285519650
2.5820656131e+04 4.5573680316e+01 -6.2043692922
2.5922674535e+04 4.5569158202e+01 -6.1803720174
2.6024692939e+04 4.5564689161e+01 -6.1565580362
2.6126711342e+04 4.5560272366e+01 -6.1329252754
2.6228729746e+04 4.5555907006e+01 -6.1094716929
2.6330748150e+04 4.5551592285e+01 -6.0861952769
2.6432766553e+04 4.5547327423e+01 -6.0630940450
2.6534784957e+04 4.5543111655e+01 -6.0401660443
2.6636803361e+04 4.5538944230e+01 -6.0174093505
2.6738821764e+04 4.5534824412e+01 -5.9948220673
2.6840840168e+04 4.5530751478e+01 -5.9724023262
2.6942858572e+04 4.5526724720e+01 -5.9501482857
2.7044876975e+04 4.5522743442e+01 -5.9280581310
2.7146895379e+04 4.5518806962e+01 -5.9061300736
2.7248913783e+04 4.5514914610e+01 -5.8843623504
2.7350932186e+04 4.5511065729e+01 -5.8627532239
2.7452950590e+04 4.5507259674e+01 -5.8413009811
2.7554968994e+04 4.5503495813e+01 -5.8200039336
2.7656987397e+04 4.5499773523e+01 -5.7988604168
2.7759005801e+04 4.5496092195e+01 -5.7778687897
2.7861024205e+04 4.5492451231e+01 -5.7570274343
2.7963042609e+04 4.5488850041e+01 -5.7363347554
2.8065061012e+04 4.5485288048e+01 -5.7157891801
2.8167079416e+04 4.5481764687e+01 -5.6953891575
2.8269097820e+04 4.5478279400e+01 -5.6751331580
2.8371116223e+04 4.5474831641e+01 -5.6550196736
2.8473134627e+04 4.5471420872e+01 -5.6350472166
2.8575153031e+04 4.5468046567e+01 -5.6152143203
