Frequenz Impedanz Phase
4.5706841368e+02 4.0487190680e+00 -172.7669685855
4.6106901380e+02 4.0498029443e+00 -172.6169295977
4.6506961392e+02 4.0509145195e+00 -172.4677590423
4.6907021404e+02 4.0520532800e+00 -172.3194372008
4.7307081416e+02 4.0532187338e+00 -172.1719450496
4.7707141428e+02 4.0544104093e+00 -172.0252642306
4.8107201440e+02 4.0556278542e+00 -171.8793770227
4.8507261452e+02 4.0568706345e+00 -171.7342663147
4.8907321464e+02 4.0581383339e+00 -171.5899155803
4.9307381476e+02 4.0594305523e+00 -171.4463088534
4.9707441488e+02 4.0607469057e+00 -171.3034307051
5.0107501500e+02 4.0620870247e+00 -171.1612662217
5.0507561512e+02 4.0634505544e+00 -171.0198009841
5.0907621524e+02 4.0648371531e+00 -170.8790210475
5.1307681536e+02 4.0662464922e+00 -170.7389129229
5.1707741548e+02 4.0676782552e+00 -170.5994635586
5.2107801560e+02 4.0691321374e+00 -170.4606603233
5.2507861572e+02 4.0706078450e+00 -170.3224909894
5.2907921584e+02 4.0721050950e+00 -170.1849437180
5.3307981596e+02 4.0736236143e+00 -170.0480070430
5.3708041608e+02 4.0751631395e+00 -169.9116698578
5.4108101620e+02 4.0767234164e+00 -169.7759214010
5.4508161632e+02 4.0783041994e+00 -169.6407512437
5.4908221644e+02 4.0799052516e+00 -169.5061492772
5.5308281656e+02 4.0815263437e+00 -169.3721057008
5.5708341668e+02 4.0831672543e+00 -169.2386110106
5.6108401680e+02 4.0848277692e+00 -169.1056559887
5.6508461692e+02 4.0865076812e+00 -168.9732316926
5.6908521704e+02 4.0882067896e+00 -168.8413294457
5.7308581716e+02 4.0899249004e+00 -168.7099408271
5.7708641728e+02 4.0916618254e+00 -168.5790576632
5.8108701740e+02 4.0934173824e+00 -168.4486720182
5.8508761752e+02 4.0951913949e+00 -168.3187761864
5.8908821764e+02 4.0969836914e+00 -168.1893626839
5.9308881776e+02 4.0987941058e+00 -168.0604242407
5.9708941788e+02 4.1006224771e+00 -167.9319537935
