Frequenz Impedanz Phase
4.7028465693e+03 3.4981091288e+01 -29.9634394508
4.8048649730e+03 3.4667288892e+01 -29.6365333345
4.9068833767e+03 3.4368806457e+01 -29.3119516208
5.0089017804e+03 3.4084701392e+01 -28.9900144359
5.1109201840e+03 3.3814099885e+01 -28.6709981587
5.2129385877e+03 3.3556191190e+01 -28.3551400935
5.3149569914e+03 3.3310222434e+01 -28.0426426539
5.4169753951e+03 3.3075493895e+01 -27.7336771095
5.5189937988e+03 3.2851354707e+01 -27.4283869425
5.6210122024e+03 3.2637198954e+01 -27.1268908575
5.7230306061e+03 3.2432462107e+01 -26.8292854797
5.8250490098e+03 3.2236617777e+01 -26.5356477751
5.9270674135e+03 3.2049174753e+01 -26.2460372216
6.0290858172e+03 3.1869674299e+01 -25.9604977576
6.1311042208e+03 3.1697687677e+01 -25.6790595308
6.2331226245e+03 3.1532813891e+01 -25.4017404672
6.3351410282e+03 3.1374677612e+01 -25.1285476807
6.4371594319e+03 3.1222927283e+01 -24.8594787372
6.5391778356e+03 3.1077233382e+01 -24.5945227901
6.6411962392e+03 3.0937286820e+01 -24.3336615991
6.7432146429e+03 3.0802797482e+01 -24.0768704448
6.8452330466e+03 3.0673492874e+01 -23.8241189488
6.9472514503e+03 3.0549116884e+01 -23.5753718098
7.0492698540e+03 3.0429428645e+01 -23.3305894638
7.1512882577e+03 3.0314201477e+01 -23.0897286752
7.2533066613e+03 3.0203221924e+01 -22.8527430672
7.3553250650e+03 3.0096288851e+01 -22.6195835963
7.4573434687e+03 2.9993212627e+01 -22.3901989770
7.5593618724e+03 2.9893814354e+01 -22.1645360620
7.6613802761e+03 2.9797925162e+01 -21.9425401811
7.7633986797e+03 2.9705385560e+01 -21.7241554448
7.8654170834e+03 2.9616044825e+01 -21.5093250140
7.9674354871e+03 2.9529760441e+01 -21.2979913409
8.0694538908e+03 2.9446397583e+01 -21.0900963832
8.1714722945e+03 2.9365828631e+01 -20.8855817940
8.2734906981e+03 2.9287932719e+01 -20.6843890902
8.3755091018e+03 2.9212595325e+01 -20.4864598020
8.4775275055e+03 2.9139707874e+01 -20.2917356041
8.5795459092e+03 2.9069167386e+01 -20.1001584316
8.6815643129e+03 2.9000876134e+01 -19.9116705820
8.7835827165e+03 2.8934741333e+01 -19.7262148036
8.8856011202e+03 2.8870674849e+01 -19.5437343734
8.9876195239e+03 2.8808592926e+01 -19.3641731641
9.0896379276e+03 2.8748415931e+01 -19.1874757019
9.1916563313e+03 2.8690068118e+01 -19.0135872162
9.2936747349e+03 2.8633477405e+01 -18.8424536818
9.3956931386e+03 2.8578575170e+01 -18.6740218541
9.4977115423e+03 2.8525296051e+01 -18.5082392990
9.5997299460e+03 2.8473577768e+01 -18.3450544163
9.7017483497e+03 2.8423360955e+01 -18.1844164596
9.8037667534e+03 2.8374588995e+01 -18.0262755510
9.9057851570e+03 2.8327207877e+01 -17.8705826924
1.0007803561e+04 2.8281166049e+01 -17.7172897733
1.0109821964e+04 2.8236414294e+01 -17.5663495753
1.0211840368e+04 2.8192905597e+01 -17.4177157744
1.0313858772e+04 2.8150595039e+01 -17.2713429407
1.0415877175e+04 2.8109439681e+01 -17.1271865359
1.0517895579e+04 2.8069398464e+01 -16.9852029091
1.0619913983e+04 2.8030432112e+01 -16.8453492907
1.0721932386e+04 2.7992503039e+01 -16.7075837853
1.0823950790e+04 2.7955575269e+01 -16.5718653632
1.0925969194e+04 2.7919614349e+01 -16.4381538504
1.1027987598e+04 2.7884587277e+01 -16.3064099185
1.1130006001e+04 2.7850462429e+01 -16.1765950730
1.1232024405e+04 2.7817209491e+01 -16.0486716414
1.1334042809e+04 2.7784799397e+01 -15.9226027608
1.1436061212e+04 2.7753204264e+01 -15.7983523643
1.1538079616e+04 2.7722397342e+01 -15.6758851683
1.1640098020e+04 2.7692352954e+01 -15.5551666580
1.1742116423e+04 2.7663046450e+01 -15.4361630739
1.1844134827e+04 2.7634454155e+01 -15.3188413976
1.1946153231e+04 2.7606553324e+01 -15.2031693373
1.2048171634e+04 2.7579322103e+01 -15.0891153135
1.2150190038e+04 2.7552739482e+01 -14.9766484448
1.2252208442e+04 2.7526785261e+01 -14.8657385334
1.2354226845e+04 2.7501440012e+01 -14.7563560510
1.2456245249e+04 2.7476685042e+01 -14.6484721239
1.2558263653e+04 2.7452502364e+01 -14.5420585198
1.2660282056e+04 2.7428874663e+01 -14.4370876330
1.2762300460e+04 2.7405785268e+01 -14.3335324711
1.2864318864e+04 2.7383218123e+01 -14.2313666408
1.2966337267e+04 2.7361157757e+01 -14.1305643349
1.3068355671e+04 2.7339589267e+01 -14.0311003183
1.3170374075e+04 2.7318498284e+01 -13.9329499158
1.3272392478e+04 2.7297870957e+01 -13.8360889980
1.3374410882e+04 2.7277693929e+01 -13.7404939699
1.3476429286e+04 2.7257954315e+01 -13.6461417572
1.3578447690e+04 2.7238639683e+01 -13.5530097950
1.3680466093e+04 2.7219738038e+01 -13.4610760152
1.3782484497e+04 2.7201237798e+01 -13.3703188352
1.3884502901e+04 2.7183127782e+01 -13.2807171457
1.3986521304e+04 2.7165397193e+01 -13.1922503001
1.4088539708e+04 2.7148035600e+01 -13.1048981031
1.4190558112e+04 2.7131032926e+01 -13.0186407999
1.4292576515e+04 2.7114379432e+01 -12.9334590656
1.4394594919e+04 2.7098065706e+01 -12.8493339951
1.4496613323e+04 2.7082082645e+01 -12.7662470925
1.4598631726e+04 2.7066421449e+01 -12.6841802618
1.4700650130e+04 2.7051073607e+01 -12.6031157967
1.4802668534e+04 2.7036030883e+01 -12.5230363718
1.4904686937e+04 2.7021285308e+01 -12.4439250326
1.5006705341e+04 2.7006829170e+01 -12.3657651875
1.5108723745e+04 2.6992655004e+01 -12.2885405981
1.5210742148e+04 2.6978755583e+01 -12.2122353714
1.5312760552e+04 2.6965123905e+01 -12.1368339508
1.5414778956e+04 2.6951753192e+01 -12.0623211086
1.5516797359e+04 2.6938636875e+01 -11.9886819376
1.5618815763e+04 2.6925768589e+01 -11.9159018439
1.5720834167e+04 2.6913142167e+01 -11.8439665385
1.5822852571e+04 2.6900751629e+01 -11.7728620308
1.5924870974e+04 2.6888591179e+01 -11.7025746212
1.6026889378e+04 2.6876655196e+01 -11.6330908938
1.6128907782e+04 2.6864938229e+01 -11.5643977099
1.6230926185e+04 2.6853434989e+01 -11.4964822013
1.6332944589e+04 2.6842140345e+01 -11.4293317640
1.6434962993e+04 2.6831049320e+01 -11.3629340515
1.6536981396e+04 2.6820157081e+01 -11.2972769691
