Frequenz Impedanz Phase
4.0907361472e+03 9.9999999867e-04 179.9985273350
4.1927545509e+03 9.9999999865e-04 179.9984906084
4.2947729546e+03 9.9999999864e-04 179.9984538817
4.3967913583e+03 9.9999999862e-04 179.9984171551
4.4988097620e+03 9.9999999860e-04 179.9983804285
4.6008281656e+03 9.9999999858e-04 179.9983437019
4.7028465693e+03 9.9999999856e-04 179.9983069752
4.8048649730e+03 9.9999999854e-04 179.9982702486
4.9068833767e+03 9.9999999852e-04 179.9982335220
5.0089017804e+03 9.9999999850e-04 179.9981967954
5.1109201840e+03 9.9999999848e-04 179.9981600687
5.2129385877e+03 9.9999999846e-04 179.9981233421
5.3149569914e+03 9.9999999844e-04 179.9980866155
5.4169753951e+03 9.9999999842e-04 179.9980498889
5.5189937988e+03 9.9999999840e-04 179.9980131622
5.6210122024e+03 9.9999999838e-04 179.9979764356
5.7230306061e+03 9.9999999835e-04 179.9979397090
5.8250490098e+03 9.9999999833e-04 179.9979029824
5.9270674135e+03 9.9999999831e-04 179.9978662557
6.0290858172e+03 9.9999999828e-04 179.9978295291
6.1311042208e+03 9.9999999826e-04 179.9977928025
6.2331226245e+03 9.9999999823e-04 179.9977560759
6.3351410282e+03 9.9999999821e-04 179.9977193492
6.4371594319e+03 9.9999999818e-04 179.9976826226
6.5391778356e+03 9.9999999816e-04 179.9976458960
6.6411962392e+03 9.9999999813e-04 179.9976091694
6.7432146429e+03 9.9999999810e-04 179.9975724427
6.8452330466e+03 9.9999999808e-04 179.9975357161
6.9472514503e+03 9.9999999805e-04 179.9974989895
7.0492698540e+03 9.9999999802e-04 179.9974622629
7.1512882577e+03 9.9999999799e-04 179.9974255362
7.2533066613e+03 9.9999999796e-04 179.9973888096
7.3553250650e+03 9.9999999793e-04 179.9973520830
7.4573434687e+03 9.9999999790e-04 179.9973153564
7.5593618724e+03 9.9999999787e-04 179.9972786297
7.6613802761e+03 9.9999999784e-04 179.9972419031
7.7633986797e+03 9.9999999781e-04 179.9972051765
