Frequenz Impedanz Phase
1.4619564391e+02 4.1146553536e+00 12.1123004030
1.4659563191e+02 4.1154428515e+00 12.1517057955
1.4699561991e+02 4.1162349762e+00 12.1911773377
1.4739560791e+02 4.1170317611e+00 12.2307154578
1.4779559591e+02 4.1178332398e+00 12.2703205870
1.4819558391e+02 4.1186394465e+00 12.3099931597
1.4859557191e+02 4.1194504156e+00 12.3497336134
1.4899555991e+02 4.1202661820e+00 12.3895423888
1.4939554791e+02 4.1210867810e+00 12.4294199296
1.4979553591e+02 4.1219122480e+00 12.4693666829
1.5019552391e+02 4.1227426191e+00 12.5093830988
1.5059551191e+02 4.1235779307e+00 12.5494696308
1.5099549991e+02 4.1244182194e+00 12.5896267357
1.5139548791e+02 4.1252635226e+00 12.6298548737
1.5179547591e+02 4.1261138777e+00 12.6701545079
1.5219546391e+02 4.1269693227e+00 12.7105261054
1.5259545191e+02 4.1278298961e+00 12.7509701362
1.5299543991e+02 4.1286956366e+00 12.7914870740
1.5339542791e+02 4.1295665835e+00 12.8320773958
1.5379541591e+02 4.1304427765e+00 12.8727415822
1.5419540391e+02 4.1313242557e+00 12.9134801174
1.5459539191e+02 4.1322110616e+00 12.9542934888
1.5499537991e+02 4.1331032353e+00 12.9951821878
1.5539536791e+02 4.1340008182e+00 13.0361467091
1.5579535591e+02 4.1349038523e+00 13.0771875513
1.5619534391e+02 4.1358123799e+00 13.1183052165
1.5659533191e+02 4.1367264440e+00 13.1595002106
1.5699531991e+02 4.1376460878e+00 13.2007730431
1.5739530791e+02 4.1385713552e+00 13.2421242275
1.5779529591e+02 4.1395022906e+00 13.2835542809
1.5819528391e+02 4.1404389387e+00 13.3250637244
1.5859527191e+02 4.1413813450e+00 13.3666530829
1.5899525991e+02 4.1423295552e+00 13.4083228851
1.5939524790e+02 4.1432836157e+00 13.4500736639
1.5979523590e+02 4.1442435735e+00 13.4919059560
1.6019522390e+02 4.1452094759e+00 13.5338203021
1.6059521190e+02 4.1461813710e+00 13.5758172470
1.6099519990e+02 4.1471593072e+00 13.6178973397
1.6139518790e+02 4.1481433337e+00 13.6600611330
1.6179517590e+02 4.1491335001e+00 13.7023091842
1.6219516390e+02 4.1501298566e+00 13.7446420546
1.6259515190e+02 4.1511324540e+00 13.7870603097
1.6299513990e+02 4.1521413437e+00 13.8295645195
1.6339512790e+02 4.1531565777e+00 13.8721552580
1.6379511590e+02 4.1541782085e+00 13.9148331037
1.6419510390e+02 4.1552062895e+00 13.9575986394
1.6459509190e+02 4.1562408743e+00 14.0004524526
1.6499507990e+02 4.1572820175e+00 14.0433951348
1.6539506790e+02 4.1583297741e+00 14.0864272823
1.6579505590e+02 4.1593841999e+00 14.1295494958
1.6619504390e+02 4.1604453512e+00 14.1727623807
1.6659503190e+02 4.1615132852e+00 14.2160665468
1.6699501990e+02 4.1625880596e+00 14.2594626089
1.6739500790e+02 4.1636697328e+00 14.3029511861
1.6779499590e+02 4.1647583640e+00 14.3465329024
1.6819498390e+02 4.1658540129e+00 14.3902083867
1.6859497190e+02 4.1669567401e+00 14.4339782725
1.6899495990e+02 4.1680666068e+00 14.4778431983
1.6939494790e+02 4.1691836751e+00 14.5218038075
1.6979493590e+02 4.1703080078e+00 14.5658607483
1.7019492390e+02 4.1714396682e+00 14.6100146740
1.7059491190e+02 4.1725787208e+00 14.6542662428
1.7099489990e+02 4.1737252304e+00 14.6986161183
1.7139488790e+02 4.1748792631e+00 14.7430649688
1.7179487590e+02 4.1760408854e+00 14.7876134680
1.7219486390e+02 4.1772101649e+00 14.8322622947
1.7259485190e+02 4.1783871696e+00 14.8770121331
1.7299483990e+02 4.1795719689e+00 14.9218636724
1.7339482790e+02 4.1807646327e+00 14.9668176075
1.7379481590e+02 4.1819652318e+00 15.0118746383
1.7419480390e+02 4.1831738379e+00 15.0570354705
1.7459479190e+02 4.1843905237e+00 15.1023008150
1.7499477990e+02 4.1856153625e+00 15.1476713882
1.7539476790e+02 4.1868484289e+00 15.1931479124
1.7579475590e+02 4.1880897982e+00 15.2387311152
1.7619474389e+02 4.1893395467e+00 15.2844217299
1.7659473189e+02 4.1905977516e+00 15.3302204955
1.7699471989e+02 4.1918644911e+00 15.3761281570
1.7739470789e+02 4.1931398444e+00 15.4221454649
1.7779469589e+02 4.1944238918e+00 15.4682731757
1.7819468389e+02 4.1957167145e+00 15.5145120517
1.7859467189e+02 4.1970183946e+00 15.5608628614
1.7899465989e+02 4.1983290155e+00 15.6073263789
1.7939464789e+02 4.1996486616e+00 15.6539033847
1.7979463589e+02 4.2009774183e+00 15.7005946652
1.8019462389e+02 4.2023153721e+00 15.7474010130
1.8059461189e+02 4.2036626107e+00 15.7943232270
1.8099459989e+02 4.2050192228e+00 15.8413621123
1.8139458789e+02 4.2063852984e+00 15.8885184802
1.8179457589e+02 4.2077609285e+00 15.9357931483
1.8219456389e+02 4.2091462054e+00 15.9831869409
1.8259455189e+02 4.2105412227e+00 16.0307006886
1.8299453989e+02 4.2119460749e+00 16.0783352283
1.8339452789e+02 4.2133608581e+00 16.1260914038
1.8379451589e+02 4.2147856694e+00 16.1739700654
1.8419450389e+02 4.2162206072e+00 16.2219720698
1.8459449189e+02 4.2176657714e+00 16.2700982808
1.8499447989e+02 4.2191212630e+00 16.3183495689
1.8539446789e+02 4.2205871845e+00 16.3667268111
1.8579445589e+02 4.2220636397e+00 16.4152308916
1.8619444389e+02 4.2235507336e+00 16.4638627015
1.8659443189e+02 4.2250485730e+00 16.5126231388
1.8699441989e+02 4.2265572658e+00 16.5615131085
1.8739440789e+02 4.2280769214e+00 16.6105335228
1.8779439589e+02 4.2296076508e+00 16.6596853010
1.8819438389e+02 4.2311495665e+00 16.7089693695
1.8859437189e+02 4.2327027823e+00 16.7583866621
1.8899435989e+02 4.2342674138e+00 16.8079381198
1.8939434789e+02 4.2358435781e+00 16.8576246911
1.8979433589e+02 4.2374313938e+00 16.9074473317
1.9019432389e+02 4.2390309812e+00 16.9574070050
1.9059431189e+02 4.2406424623e+00 17.0075046818
1.9099429989e+02 4.2422659607e+00 17.0577413404
1.9139428789e+02 4.2439016017e+00 17.1081179669
1.9179427589e+02 4.2455495123e+00 17.1586355550
1.9219426389e+02 4.2472098215e+00 17.2092951060
1.9259425189e+02 4.2488826598e+00 17.2600976294
1.9299423988e+02 4.2505681597e+00 17.3110441420
1.9339422788e+02 4.2522664555e+00 17.3621356689
1.9379421588e+02 4.2539776833e+00 17.4133732431
1.9419420388e+02 4.2557019812e+00 17.4647579054
1.9459419188e+02 4.2574394894e+00 17.5162907049
1.9499417988e+02 4.2591903497e+00 17.5679726986
1.9539416788e+02 4.2609547063e+00 17.6198049519
1.9579415588e+02 4.2627327052e+00 17.6717885382
1.9619414388e+02 4.2645244946e+00 17.7239245393
1.9659413188e+02 4.2663302249e+00 17.7762140452
1.9699411988e+02 4.2681500483e+00 17.8286581543
1.9739410788e+02 4.2699841196e+00 17.8812579736
1.9779409588e+02 4.2718325957e+00 17.9340146183
1.9819408388e+02 4.2736956357e+00 17.9869292124
1.9859407188e+02 4.2755734010e+00 18.0400028881
1.9899405988e+02 4.2774660555e+00 18.0932367866
1.9939404788e+02 4.2793737652e+00 18.1466320574
1.9979403588e+02 4.2812966989e+00 18.2001898591
2.0019402388e+02 4.2832350277e+00 18.2539113587
2.0059401188e+02 4.2851889250e+00 18.3077977321
2.0099399988e+02 4.2871585672e+00 18.3618501643
2.0139398788e+02 4.2891441330e+00 18.4160698488
2.0179397588e+02 4.2911458038e+00 18.4704579882
2.0219396388e+02 4.2931637638e+00 18.5250157941
2.0259395188e+02 4.2951981998e+00 18.5797444872
2.0299393988e+02 4.2972493016e+00 18.6346452969
2.0339392788e+02 4.2993172616e+00 18.6897194620
2.0379391588e+02 4.3014022754e+00 18.7449682304
2.0419390388e+02 4.3035045412e+00 18.8003928591
2.0459389188e+02 4.3056242605e+00 18.8559946141
2.0499387988e+02 4.3077616378e+00 18.9117747709
2.0539386788e+02 4.3099168805e+00 18.9677346142
2.0579385588e+02 4.3120901996e+00 19.0238754379
2.0619384388e+02 4.3142818088e+00 19.0801985452
2.0659383188e+02 4.3164919256e+00 19.1367052487
2.0699381988e+02 4.3187207704e+00 19.1933968702
