Freq.	V(n001)/I(V1)
3.28599259851972e+04	-2.60211500836589e+01,2.65416157634350e+00
3.29619443888779e+04	-2.60205623033505e+01,2.64596787348582e+00
3.30639627925587e+04	-2.60199799461972e+01,2.63782454037626e+00
3.31659811962394e+04	-2.60194029457159e+01,2.62973111456662e+00
3.32679995999201e+04	-2.60188312364388e+01,2.62168713924535e+00
3.33700180036009e+04	-2.60182647538947e+01,2.61369216315190e+00
3.34720364072816e+04	-2.60177034345910e+01,2.60574574049274e+00
3.35740548109623e+04	-2.60171472159960e+01,2.59784743085906e+00
3.36760732146431e+04	-2.60165960365212e+01,2.58999679914564e+00
3.37780916183238e+04	-2.60160498355047e+01,2.58219341547151e+00
3.38801100220045e+04	-2.60155085531941e+01,2.57443685510173e+00
3.39821284256853e+04	-2.60149721307306e+01,2.56672669837086e+00
3.40841468293660e+04	-2.60144405101328e+01,2.55906253060748e+00
3.41861652330467e+04	-2.60139136342810e+01,2.55144394206045e+00
3.42881836367275e+04	-2.60133914469019e+01,2.54387052782589e+00
3.43902020404082e+04	-2.60128738925539e+01,2.53634188777620e+00
3.44922204440889e+04	-2.60123609166120e+01,2.52885762648959e+00
3.45942388477697e+04	-2.60118524652536e+01,2.52141735318139e+00
3.46962572514504e+04	-2.60113484854444e+01,2.51402068163631e+00
3.47982756551311e+04	-2.60108489249247e+01,2.50666723014179e+00
3.49002940588119e+04	-2.60103537321955e+01,2.49935662142286e+00
3.50023124624926e+04	-2.60098628565056e+01,2.49208848257777e+00
3.51043308661733e+04	-2.60093762478387e+01,2.48486244501499e+00
3.52063492698541e+04	-2.60088938569002e+01,2.47767814439104e+00
3.53083676735348e+04	-2.60084156351052e+01,2.47053522054968e+00
3.54103860772155e+04	-2.60079415345661e+01,2.46343331746191e+00
3.55124044808963e+04	-2.60074715080805e+01,2.45637208316715e+00
3.56144228845770e+04	-2.60070055091198e+01,2.44935116971530e+00
3.57164412882577e+04	-2.60065434918173e+01,2.44237023310981e+00
3.58184596919385e+04	-2.60060854109574e+01,2.43542893325190e+00
3.59204780956192e+04	-2.60056312219640e+01,2.42852693388542e+00
3.60224964992999e+04	-2.60051808808903e+01,2.42166390254279e+00
3.61245149029807e+04	-2.60047343444074e+01,2.41483951049208e+00
3.62265333066614e+04	-2.60042915697948e+01,2.40805343268439e+00
3.63285517103421e+04	-2.60038525149294e+01,2.40130534770273e+00
3.64305701140229e+04	-2.60034171382759e+01,2.39459493771142e+00
3.65325885177036e+04	-2.60029853988772e+01,2.38792188840640e+00
3.66346069213843e+04	-2.60025572563441e+01,2.38128588896635e+00
3.67366253250651e+04	-2.60021326708465e+01,2.37468663200456e+00
3.68386437287458e+04	-2.60017116031039e+01,2.36812381352193e+00
3.69406621324265e+04	-2.60012940143762e+01,2.36159713286019e+00
3.70426805361073e+04	-2.60008798664552e+01,2.35510629265626e+00
3.71446989397880e+04	-2.60004691216554e+01,2.34865099879740e+00
3.72467173434687e+04	-2.60000617428057e+01,2.34223096037686e+00
3.73487357471495e+04	-2.59996576932410e+01,2.33584588965034e+00
3.74507541508302e+04	-2.59992569367939e+01,2.32949550199317e+00
3.75527725545109e+04	-2.59988594377867e+01,2.32317951585838e+00
3.76547909581917e+04	-2.59984651610233e+01,2.31689765273498e+00
3.77568093618724e+04	-2.59980740717815e+01,2.31064963710735e+00
3.78588277655531e+04	-2.59976861358056e+01,2.30443519641510e+00
3.79608461692339e+04	-2.59973013192985e+01,2.29825406101356e+00
3.80628645729146e+04	-2.59969195889145e+01,2.29210596413496e+00
3.81648829765953e+04	-2.59965409117524e+01,2.28599064185018e+00
3.82669013802761e+04	-2.59961652553479e+01,2.27990783303110e+00
3.83689197839568e+04	-2.59957925876669e+01,2.27385727931368e+00
3.84709381876375e+04	-2.59954228770989e+01,2.26783872506148e+00
3.85729565913183e+04	-2.59950560924499e+01,2.26185191732969e+00
3.86749749949990e+04	-2.59946922029361e+01,2.25589660582998e+00
3.87769933986797e+04	-2.59943311781772e+01,2.24997254289558e+00
3.88790118023605e+04	-2.59939729881905e+01,2.24407948344733e+00
3.89810302060412e+04	-2.59936176033842e+01,2.23821718495975e+00
3.90830486097219e+04	-2.59932649945516e+01,2.23238540742798e+00
3.91850670134027e+04	-2.59929151328650e+01,2.22658391333527e+00
3.92870854170834e+04	-2.59925679898698e+01,2.22081246762069e+00
3.93891038207641e+04	-2.59922235374787e+01,2.21507083764755e+00
3.94911222244449e+04	-2.59918817479662e+01,2.20935879317232e+00
3.95931406281256e+04	-2.59915425939629e+01,2.20367610631383e+00
3.96951590318063e+04	-2.59912060484499e+01,2.19802255152328e+00
3.97971774354871e+04	-2.59908720847536e+01,2.19239790555424e+00
3.98991958391678e+04	-2.59905406765404e+01,2.18680194743362e+00
