Freq.	V(n001)/I(V1)
1.01518311662331e+05	-9.99999592136874e-04,6.37858103449669e-07
1.01620330066011e+05	-9.99999591318728e-04,6.38499103200271e-07
1.01722348469692e+05	-9.99999590499762e-04,6.39140102949299e-07
1.01824366873373e+05	-9.99999589679972e-04,6.39781102696751e-07
1.01926385277054e+05	-9.99999588859362e-04,6.40422102442626e-07
1.02028403680734e+05	-9.99999588037930e-04,6.41063102186922e-07
1.02130422084415e+05	-9.99999587215676e-04,6.41704101929638e-07
1.02232440488096e+05	-9.99999586392600e-04,6.42345101670772e-07
1.02334458891776e+05	-9.99999585568702e-04,6.42986101410322e-07
1.02436477295457e+05	-9.99999584743983e-04,6.43627101148287e-07
1.02538495699138e+05	-9.99999583918441e-04,6.44268100884665e-07
1.02640514102819e+05	-9.99999583092078e-04,6.44909100619455e-07
1.02742532506499e+05	-9.99999582264894e-04,6.45550100352655e-07
1.02844550910180e+05	-9.99999581436887e-04,6.46191100084264e-07
1.02946569313861e+05	-9.99999580608059e-04,6.46832099814280e-07
1.03048587717542e+05	-9.99999579778409e-04,6.47473099542701e-07
1.03150606121222e+05	-9.99999578947937e-04,6.48114099269525e-07
1.03252624524903e+05	-9.99999578116644e-04,6.48755098994752e-07
1.03354642928584e+05	-9.99999577284529e-04,6.49396098718380e-07
1.03456661332265e+05	-9.99999576451592e-04,6.50037098440407e-07
1.03558679735945e+05	-9.99999575617833e-04,6.50678098160831e-07
1.03660698139626e+05	-9.99999574783252e-04,6.51319097879651e-07
1.03762716543307e+05	-9.99999573947850e-04,6.51960097596865e-07
1.03864734946987e+05	-9.99999573111626e-04,6.52601097312472e-07
1.03966753350668e+05	-9.99999572274580e-04,6.53242097026471e-07
1.04068771754349e+05	-9.99999571436713e-04,6.53883096738858e-07
1.04170790158030e+05	-9.99999570598023e-04,6.54524096449634e-07
1.04272808561710e+05	-9.99999569758512e-04,6.55165096158796e-07
1.04374826965391e+05	-9.99999568918179e-04,6.55806095866343e-07
1.04476845369072e+05	-9.99999568077025e-04,6.56447095572274e-07
1.04578863772753e+05	-9.99999567235048e-04,6.57088095276585e-07
1.04680882176433e+05	-9.99999566392250e-04,6.57729094979277e-07
1.04782900580114e+05	-9.99999565548630e-04,6.58370094680348e-07
1.04884918983795e+05	-9.99999564704188e-04,6.59011094379795e-07
1.04986937387476e+05	-9.99999563858925e-04,6.59652094077618e-07
1.05088955791156e+05	-9.99999563012840e-04,6.60293093773815e-07
1.05190974194837e+05	-9.99999562165933e-04,6.60934093468384e-07
1.05292992598518e+05	-9.99999561318204e-04,6.61575093161323e-07
1.05395011002198e+05	-9.99999560469654e-04,6.62216092852632e-07
1.05497029405879e+05	-9.99999559620281e-04,6.62857092542307e-07
1.05599047809560e+05	-9.99999558770087e-04,6.63498092230349e-07
1.05701066213241e+05	-9.99999557919072e-04,6.64139091916755e-07
1.05803084616921e+05	-9.99999557067234e-04,6.64780091601524e-07
1.05905103020602e+05	-9.99999556214575e-04,6.65421091284653e-07
1.06007121424283e+05	-9.99999555361094e-04,6.66062090966143e-07
1.06109139827964e+05	-9.99999554506791e-04,6.66703090645990e-07
1.06211158231644e+05	-9.99999553651666e-04,6.67344090324194e-07
1.06313176635325e+05	-9.99999552795720e-04,6.67985090000752e-07
1.06415195039006e+05	-9.99999551938952e-04,6.68626089675664e-07
1.06517213442687e+05	-9.99999551081362e-04,6.69267089348928e-07
1.06619231846367e+05	-9.99999550222950e-04,6.69908089020541e-07
1.06721250250048e+05	-9.99999549363717e-04,6.70549088690503e-07
1.06823268653729e+05	-9.99999548503662e-04,6.71190088358812e-07
1.06925287057409e+05	-9.99999547642785e-04,6.71831088025466e-07
1.07027305461090e+05	-9.99999546781086e-04,6.72472087690464e-07
1.07129323864771e+05	-9.99999545918566e-04,6.73113087353804e-07
1.07231342268452e+05	-9.99999545055224e-04,6.73754087015485e-07
1.07333360672132e+05	-9.99999544191060e-04,6.74395086675504e-07
1.07435379075813e+05	-9.99999543326074e-04,6.75036086333861e-07
1.07537397479494e+05	-9.99999542460266e-04,6.75677085990554e-07
1.07639415883175e+05	-9.99999541593637e-04,6.76318085645582e-07
1.07741434286855e+05	-9.99999540726186e-04,6.76959085298941e-07
1.07843452690536e+05	-9.99999539857913e-04,6.77600084950632e-07
1.07945471094217e+05	-9.99999538988819e-04,6.78241084600653e-07
1.08047489497898e+05	-9.99999538118903e-04,6.78882084249002e-07
1.08149507901578e+05	-9.99999537248165e-04,6.79523083895676e-07
1.08251526305259e+05	-9.99999536376605e-04,6.80164083540676e-07
1.08353544708940e+05	-9.99999535504224e-04,6.80805083183999e-07
1.08455563112620e+05	-9.99999534631020e-04,6.81446082825643e-07
1.08557581516301e+05	-9.99999533756995e-04,6.82087082465608e-07
1.08659599919982e+05	-9.99999532882148e-04,6.82728082103890e-07
1.08761618323663e+05	-9.99999532006479e-04,6.83369081740490e-07
1.08863636727343e+05	-9.99999531129989e-04,6.84010081375405e-07
1.08965655131024e+05	-9.99999530252677e-04,6.84651081008634e-07
1.09067673534705e+05	-9.99999529374543e-04,6.85292080640175e-07
1.09169691938386e+05	-9.99999528495587e-04,6.85933080270026e-07
1.09271710342066e+05	-9.99999527615810e-04,6.86574079898187e-07
1.09373728745747e+05	-9.99999526735211e-04,6.87215079524655e-07
1.09475747149428e+05	-9.99999525853790e-04,6.87856079149428e-07
1.09577765553109e+05	-9.99999524971547e-04,6.88497078772506e-07
1.09679783956789e+05	-9.99999524088483e-04,6.89138078393887e-07
1.09781802360470e+05	-9.99999523204597e-04,6.89779078013569e-07
1.09883820764151e+05	-9.99999522319889e-04,6.90420077631549e-07
1.09985839167831e+05	-9.99999521434359e-04,6.91061077247829e-07
1.10087857571512e+05	-9.99999520548007e-04,6.91702076862404e-07
1.10189875975193e+05	-9.99999519660834e-04,6.92343076475274e-07
1.10291894378874e+05	-9.99999518772839e-04,6.92984076086438e-07
1.10393912782554e+05	-9.99999517884022e-04,6.93625075695892e-07
1.10495931186235e+05	-9.99999516994384e-04,6.94266075303637e-07
1.10597949589916e+05	-9.99999516103923e-04,6.94907074909671e-07
1.10699967993597e+05	-9.99999515212642e-04,6.95548074513991e-07
1.10801986397277e+05	-9.99999514320538e-04,6.96189074116597e-07
1.10904004800958e+05	-9.99999513427612e-04,6.96830073717486e-07
1.11006023204639e+05	-9.99999512533865e-04,6.97471073316657e-07
1.11108041608320e+05	-9.99999511639296e-04,6.98112072914109e-07
1.11210060012000e+05	-9.99999510743905e-04,6.98753072509839e-07
1.11312078415681e+05	-9.99999509847692e-04,6.99394072103848e-07
1.11414096819362e+05	-9.99999508950658e-04,7.00035071696132e-07
1.11516115223042e+05	-9.99999508052802e-04,7.00676071286690e-07
1.11618133626723e+05	-9.99999507154124e-04,7.01317070875521e-07
1.11720152030404e+05	-9.99999506254624e-04,7.01958070462623e-07
1.11822170434085e+05	-9.99999505354302e-04,7.02599070047994e-07
1.11924188837765e+05	-9.99999504453159e-04,7.03240069631633e-07
1.12026207241446e+05	-9.99999503551194e-04,7.03881069213539e-07
1.12128225645127e+05	-9.99999502648408e-04,7.04522068793709e-07
1.12230244048808e+05	-9.99999501744799e-04,7.05163068372143e-07
1.12332262452488e+05	-9.99999500840369e-04,7.05804067948838e-07
1.12434280856169e+05	-9.99999499935117e-04,7.06445067523792e-07
1.12536299259850e+05	-9.99999499029043e-04,7.07086067097006e-07
1.12638317663531e+05	-9.99999498122148e-04,7.07727066668476e-07
1.12740336067211e+05	-9.99999497214430e-04,7.08368066238201e-07
1.12842354470892e+05	-9.99999496305891e-04,7.09009065806181e-07
1.12944372874573e+05	-9.99999495396531e-04,7.09650065372412e-07
1.13046391278253e+05	-9.99999494486348e-04,7.10291064936894e-07
1.13148409681934e+05	-9.99999493575344e-04,7.10932064499624e-07
1.13250428085615e+05	-9.99999492663518e-04,7.11573064060602e-07
1.13352446489296e+05	-9.99999491750870e-04,7.12214063619826e-07
1.13454464892976e+05	-9.99999490837400e-04,7.12855063177294e-07
1.13556483296657e+05	-9.99999489923109e-04,7.13496062733005e-07
1.13658501700338e+05	-9.99999489007996e-04,7.14137062286956e-07
1.13760520104019e+05	-9.99999488092061e-04,7.14778061839147e-07
1.13862538507699e+05	-9.99999487175304e-04,7.15419061389576e-07
1.13964556911380e+05	-9.99999486257726e-04,7.16060060938241e-07
1.14066575315061e+05	-9.99999485339325e-04,7.16701060485141e-07
1.14168593718742e+05	-9.99999484420103e-04,7.17342060030274e-07
1.14270612122422e+05	-9.99999483500060e-04,7.17983059573639e-07
1.14372630526103e+05	-9.99999482579194e-04,7.18624059115233e-07
1.14474648929784e+05	-9.99999481657507e-04,7.19265058655057e-07
1.14576667333464e+05	-9.99999480734998e-04,7.19906058193106e-07
1.14678685737145e+05	-9.99999479811668e-04,7.20547057729381e-07
1.14780704140826e+05	-9.99999478887515e-04,7.21188057263880e-07
1.14882722544507e+05	-9.99999477962541e-04,7.21829056796600e-07
1.14984740948187e+05	-9.99999477036745e-04,7.22470056327542e-07
1.15086759351868e+05	-9.99999476110127e-04,7.23111055856701e-07
1.15188777755549e+05	-9.99999475182687e-04,7.23752055384079e-07
1.15290796159230e+05	-9.99999474254426e-04,7.24393054909672e-07
1.15392814562910e+05	-9.99999473325343e-04,7.25034054433479e-07
1.15494832966591e+05	-9.99999472395438e-04,7.25675053955499e-07
1.15596851370272e+05	-9.99999471464711e-04,7.26316053475730e-07
1.15698869773953e+05	-9.99999470533163e-04,7.26957052994170e-07
1.15800888177633e+05	-9.99999469600793e-04,7.27598052510818e-07
1.15902906581314e+05	-9.99999468667601e-04,7.28239052025673e-07
1.16004924984995e+05	-9.99999467733588e-04,7.28880051538732e-07
1.16106943388675e+05	-9.99999466798753e-04,7.29521051049994e-07
1.16208961792356e+05	-9.99999465863095e-04,7.30162050559458e-07
1.16310980196037e+05	-9.99999464926616e-04,7.30803050067121e-07
1.16412998599718e+05	-9.99999463989316e-04,7.31444049572984e-07
1.16515017003398e+05	-9.99999463051193e-04,7.32085049077042e-07
1.16617035407079e+05	-9.99999462112249e-04,7.32726048579296e-07
1.16719053810760e+05	-9.99999461172483e-04,7.33367048079744e-07
1.16821072214441e+05	-9.99999460231895e-04,7.34008047578383e-07
1.16923090618121e+05	-9.99999459290486e-04,7.34649047075214e-07
1.17025109021802e+05	-9.99999458348255e-04,7.35290046570233e-07
1.17127127425483e+05	-9.99999457405202e-04,7.35931046063439e-07
1.17229145829164e+05	-9.99999456461327e-04,7.36572045554831e-07
1.17331164232844e+05	-9.99999455516630e-04,7.37213045044407e-07
1.17433182636525e+05	-9.99999454571112e-04,7.37854044532166e-07
1.17535201040206e+05	-9.99999453624772e-04,7.38495044018105e-07
1.17637219443886e+05	-9.99999452677610e-04,7.39136043502224e-07
1.17739237847567e+05	-9.99999451729627e-04,7.39777042984522e-07
1.17841256251248e+05	-9.99999450780821e-04,7.40418042464995e-07
1.17943274654929e+05	-9.99999449831194e-04,7.41059041943642e-07
1.18045293058609e+05	-9.99999448880745e-04,7.41700041420463e-07
1.18147311462290e+05	-9.99999447929474e-04,7.42341040895455e-07
1.18249329865971e+05	-9.99999446977382e-04,7.42982040368618e-07
1.18351348269652e+05	-9.99999446024468e-04,7.43623039839949e-07
1.18453366673332e+05	-9.99999445070732e-04,7.44264039309446e-07
1.18555385077013e+05	-9.99999444116175e-04,7.44905038777108e-07
1.18657403480694e+05	-9.99999443160795e-04,7.45546038242934e-07
1.18759421884375e+05	-9.99999442204594e-04,7.46187037706923e-07
1.18861440288055e+05	-9.99999441247571e-04,7.46828037169071e-07
1.18963458691736e+05	-9.99999440289727e-04,7.47469036629379e-07
1.19065477095417e+05	-9.99999439331060e-04,7.48110036087844e-07
1.19167495499097e+05	-9.99999438371572e-04,7.48751035544464e-07
1.19269513902778e+05	-9.99999437411262e-04,7.49392034999238e-07
1.19371532306459e+05	-9.99999436450130e-04,7.50033034452166e-07
1.19473550710140e+05	-9.99999435488177e-04,7.50674033903244e-07
1.19575569113820e+05	-9.99999434525401e-04,7.51315033352471e-07
1.19677587517501e+05	-9.99999433561804e-04,7.51956032799846e-07
1.19779605921182e+05	-9.99999432597386e-04,7.52597032245368e-07
1.19881624324863e+05	-9.99999431632145e-04,7.53238031689033e-07
1.19983642728543e+05	-9.99999430666083e-04,7.53879031130843e-07
1.20085661132224e+05	-9.99999429699199e-04,7.54520030570793e-07
1.20187679535905e+05	-9.99999428731493e-04,7.55161030008883e-07
1.20289697939586e+05	-9.99999427762965e-04,7.55802029445112e-07
1.20391716343266e+05	-9.99999426793616e-04,7.56443028879478e-07
1.20493734746947e+05	-9.99999425823445e-04,7.57084028311978e-07
1.20595753150628e+05	-9.99999424852452e-04,7.57725027742612e-07
1.20697771554308e+05	-9.99999423880637e-04,7.58366027171379e-07
1.20799789957989e+05	-9.99999422908001e-04,7.59007026598275e-07
1.20901808361670e+05	-9.99999421934543e-04,7.59648026023301e-07
1.21003826765351e+05	-9.99999420960263e-04,7.60289025446454e-07
1.21105845169031e+05	-9.99999419985161e-04,7.60930024867732e-07
1.21207863572712e+05	-9.99999419009238e-04,7.61571024287135e-07
1.21309881976393e+05	-9.99999418032493e-04,7.62212023704659e-07
1.21411900380074e+05	-9.99999417054926e-04,7.62853023120305e-07
1.21513918783754e+05	-9.99999416076537e-04,7.63494022534070e-07
1.21615937187435e+05	-9.99999415097327e-04,7.64135021945954e-07
1.21717955591116e+05	-9.99999414117295e-04,7.64776021355953e-07
1.21819973994797e+05	-9.99999413136441e-04,7.65417020764067e-07
1.21921992398477e+05	-9.99999412154765e-04,7.66058020170293e-07
1.22024010802158e+05	-9.99999411172267e-04,7.66699019574632e-07
1.22126029205839e+05	-9.99999410188948e-04,7.67340018977079e-07
1.22228047609519e+05	-9.99999409204807e-04,7.67981018377636e-07
1.22330066013200e+05	-9.99999408219844e-04,7.68622017776299e-07
1.22432084416881e+05	-9.99999407234059e-04,7.69263017173067e-07
1.22534102820562e+05	-9.99999406247453e-04,7.69904016567939e-07
1.22636121224242e+05	-9.99999405260025e-04,7.70545015960913e-07
1.22738139627923e+05	-9.99999404271775e-04,7.71186015351987e-07
1.22840158031604e+05	-9.99999403282704e-04,7.71827014741160e-07
1.22942176435285e+05	-9.99999402292811e-04,7.72468014128430e-07
1.23044194838965e+05	-9.99999401302095e-04,7.73109013513796e-07
1.23146213242646e+05	-9.99999400310558e-04,7.73750012897256e-07
1.23248231646327e+05	-9.99999399318200e-04,7.74391012278808e-07
1.23350250050008e+05	-9.99999398325020e-04,7.75032011658452e-07
1.23452268453688e+05	-9.99999397331017e-04,7.75673011036184e-07
1.23554286857369e+05	-9.99999396336193e-04,7.76314010412005e-07
1.23656305261050e+05	-9.99999395340548e-04,7.76955009785911e-07
1.23758323664730e+05	-9.99999394344080e-04,7.77596009157902e-07
1.23860342068411e+05	-9.99999393346791e-04,7.78237008527976e-07
1.23962360472092e+05	-9.99999392348680e-04,7.78878007896132e-07
1.24064378875773e+05	-9.99999391349747e-04,7.79519007262367e-07
1.24166397279453e+05	-9.99999390349993e-04,7.80160006626681e-07
1.24268415683134e+05	-9.99999389349417e-04,7.80801005989071e-07
1.24370434086815e+05	-9.99999388348019e-04,7.81442005349536e-07
1.24472452490496e+05	-9.99999387345799e-04,7.82083004708075e-07
1.24574470894176e+05	-9.99999386342758e-04,7.82724004064687e-07
1.24676489297857e+05	-9.99999385338894e-04,7.83365003419368e-07
1.24778507701538e+05	-9.99999384334209e-04,7.84006002772118e-07
1.24880526105219e+05	-9.99999383328702e-04,7.84647002122935e-07
1.24982544508899e+05	-9.99999382322374e-04,7.85288001471818e-07
1.25084562912580e+05	-9.99999381315223e-04,7.85929000818764e-07
1.25186581316261e+05	-9.99999380307252e-04,7.86570000163774e-07
1.25288599719941e+05	-9.99999379298458e-04,7.87210999506844e-07
1.25390618123622e+05	-9.99999378288842e-04,7.87851998847974e-07
1.25492636527303e+05	-9.99999377278405e-04,7.88492998187161e-07
1.25594654930984e+05	-9.99999376267146e-04,7.89133997524404e-07
1.25696673334664e+05	-9.99999375255064e-04,7.89774996859702e-07
1.25798691738345e+05	-9.99999374242162e-04,7.90415996193053e-07
1.25900710142026e+05	-9.99999373228438e-04,7.91056995524456e-07
1.26002728545707e+05	-9.99999372213892e-04,7.91697994853908e-07
1.26104746949387e+05	-9.99999371198524e-04,7.92338994181408e-07
1.26206765353068e+05	-9.99999370182334e-04,7.92979993506955e-07
1.26308783756749e+05	-9.99999369165322e-04,7.93620992830547e-07
1.26410802160430e+05	-9.99999368147489e-04,7.94261992152183e-07
1.26512820564110e+05	-9.99999367128834e-04,7.94902991471860e-07
1.26614838967791e+05	-9.99999366109357e-04,7.95543990789578e-07
1.26716857371472e+05	-9.99999365089059e-04,7.96184990105335e-07
1.26818875775152e+05	-9.99999364067939e-04,7.96825989419128e-07
1.26920894178833e+05	-9.99999363045997e-04,7.97466988730958e-07
1.27022912582514e+05	-9.99999362023233e-04,7.98107988040821e-07
1.27124930986195e+05	-9.99999360999648e-04,7.98748987348717e-07
1.27226949389875e+05	-9.99999359975240e-04,7.99389986654644e-07
1.27328967793556e+05	-9.99999358950011e-04,8.00030985958600e-07
1.27430986197237e+05	-9.99999357923960e-04,8.00671985260583e-07
1.27533004600918e+05	-9.99999356897088e-04,8.01312984560593e-07
1.27635023004598e+05	-9.99999355869393e-04,8.01953983858627e-07
1.27737041408279e+05	-9.99999354840877e-04,8.02594983154685e-07
1.27839059811960e+05	-9.99999353811539e-04,8.03235982448763e-07
1.27941078215641e+05	-9.99999352781380e-04,8.03876981740862e-07
1.28043096619321e+05	-9.99999351750399e-04,8.04517981030979e-07
1.28145115023002e+05	-9.99999350718596e-04,8.05158980319112e-07
1.28247133426683e+05	-9.99999349685970e-04,8.05799979605260e-07
1.28349151830363e+05	-9.99999348652524e-04,8.06440978889421e-07
1.28451170234044e+05	-9.99999347618256e-04,8.07081978171595e-07
1.28553188637725e+05	-9.99999346583165e-04,8.07722977451779e-07
1.28655207041406e+05	-9.99999345547253e-04,8.08363976729972e-07
1.28757225445086e+05	-9.99999344510520e-04,8.09004976006172e-07
1.28859243848767e+05	-9.99999343472964e-04,8.09645975280378e-07
1.28961262252448e+05	-9.99999342434587e-04,8.10286974552587e-07
1.29063280656129e+05	-9.99999341395388e-04,8.10927973822799e-07
1.29165299059809e+05	-9.99999340355368e-04,8.11568973091012e-07
1.29267317463490e+05	-9.99999339314525e-04,8.12209972357223e-07
1.29369335867171e+05	-9.99999338272861e-04,8.12850971621433e-07
1.29471354270852e+05	-9.99999337230375e-04,8.13491970883639e-07
1.29573372674532e+05	-9.99999336187067e-04,8.14132970143839e-07
1.29675391078213e+05	-9.99999335142937e-04,8.14773969402032e-07
1.29777409481894e+05	-9.99999334097986e-04,8.15414968658216e-07
1.29879427885574e+05	-9.99999333052213e-04,8.16055967912391e-07
1.29981446289255e+05	-9.99999332005618e-04,8.16696967164553e-07
1.30083464692936e+05	-9.99999330958202e-04,8.17337966414702e-07
1.30185483096617e+05	-9.99999329909963e-04,8.17978965662836e-07
1.30287501500297e+05	-9.99999328860903e-04,8.18619964908954e-07
1.30389519903978e+05	-9.99999327811022e-04,8.19260964153053e-07
1.30491538307659e+05	-9.99999326760318e-04,8.19901963395133e-07
1.30593556711340e+05	-9.99999325708792e-04,8.20542962635191e-07
1.30695575115020e+05	-9.99999324656446e-04,8.21183961873227e-07
1.30797593518701e+05	-9.99999323603276e-04,8.21824961109238e-07
1.30899611922382e+05	-9.99999322549286e-04,8.22465960343223e-07
1.31001630326063e+05	-9.99999321494474e-04,8.23106959575180e-07
1.31103648729743e+05	-9.99999320438839e-04,8.23747958805108e-07
1.31205667133424e+05	-9.99999319382383e-04,8.24388958033006e-07
1.31307685537105e+05	-9.99999318325106e-04,8.25029957258871e-07
1.31409703940785e+05	-9.99999317267006e-04,8.25670956482702e-07
1.31511722344466e+05	-9.99999316208085e-04,8.26311955704498e-07
1.31613740748147e+05	-9.99999315148342e-04,8.26952954924256e-07
1.31715759151828e+05	-9.99999314087777e-04,8.27593954141976e-07
1.31817777555508e+05	-9.99999313026391e-04,8.28234953357656e-07
1.31919795959189e+05	-9.99999311964182e-04,8.28875952571293e-07
1.32021814362870e+05	-9.99999310901152e-04,8.29516951782888e-07
1.32123832766551e+05	-9.99999309837301e-04,8.30157950992437e-07
1.32225851170231e+05	-9.99999308772627e-04,8.30798950199940e-07
1.32327869573912e+05	-9.99999307707132e-04,8.31439949405395e-07
1.32429887977593e+05	-9.99999306640815e-04,8.32080948608799e-07
1.32531906381274e+05	-9.99999305573676e-04,8.32721947810153e-07
1.32633924784954e+05	-9.99999304505715e-04,8.33362947009454e-07
1.32735943188635e+05	-9.99999303436933e-04,8.34003946206700e-07
1.32837961592316e+05	-9.99999302367329e-04,8.34644945401890e-07
1.32939979995996e+05	-9.99999301296903e-04,8.35285944595023e-07
1.33041998399677e+05	-9.99999300225656e-04,8.35926943786096e-07
1.33144016803358e+05	-9.99999299153586e-04,8.36567942975108e-07
1.33246035207039e+05	-9.99999298080695e-04,8.37208942162059e-07
1.33348053610719e+05	-9.99999297006982e-04,8.37849941346944e-07
1.33450072014400e+05	-9.99999295932448e-04,8.38490940529765e-07
1.33552090418081e+05	-9.99999294857091e-04,8.39131939710519e-07
1.33654108821762e+05	-9.99999293780913e-04,8.39772938889204e-07
1.33756127225442e+05	-9.99999292703913e-04,8.40413938065818e-07
1.33858145629123e+05	-9.99999291626091e-04,8.41054937240361e-07
1.33960164032804e+05	-9.99999290547448e-04,8.41695936412830e-07
1.34062182436485e+05	-9.99999289467983e-04,8.42336935583224e-07
1.34164200840165e+05	-9.99999288387696e-04,8.42977934751541e-07
1.34266219243846e+05	-9.99999287306587e-04,8.43618933917781e-07
1.34368237647527e+05	-9.99999286224657e-04,8.44259933081940e-07
1.34470256051207e+05	-9.99999285141904e-04,8.44900932244018e-07
1.34572274454888e+05	-9.99999284058330e-04,8.45541931404014e-07
1.34674292858569e+05	-9.99999282973935e-04,8.46182930561925e-07
1.34776311262250e+05	-9.99999281888717e-04,8.46823929717750e-07
1.34878329665930e+05	-9.99999280802678e-04,8.47464928871487e-07
1.34980348069611e+05	-9.99999279715817e-04,8.48105928023135e-07
1.35082366473292e+05	-9.99999278628134e-04,8.48746927172692e-07
1.35184384876973e+05	-9.99999277539629e-04,8.49387926320156e-07
1.35286403280653e+05	-9.99999276450303e-04,8.50028925465527e-07
1.35388421684334e+05	-9.99999275360155e-04,8.50669924608802e-07
1.35490440088015e+05	-9.99999274269185e-04,8.51310923749980e-07
1.35592458491696e+05	-9.99999273177394e-04,8.51951922889060e-07
1.35694476895376e+05	-9.99999272084780e-04,8.52592922026039e-07
1.35796495299057e+05	-9.99999270991345e-04,8.53233921160915e-07
1.35898513702738e+05	-9.99999269897088e-04,8.53874920293689e-07
1.36000532106418e+05	-9.99999268802009e-04,8.54515919424357e-07
1.36102550510099e+05	-9.99999267706109e-04,8.55156918552919e-07
1.36204568913780e+05	-9.99999266609387e-04,8.55797917679373e-07
1.36306587317461e+05	-9.99999265511843e-04,8.56438916803717e-07
1.36408605721141e+05	-9.99999264413478e-04,8.57079915925950e-07
1.36510624124822e+05	-9.99999263314290e-04,8.57720915046069e-07
1.36612642528503e+05	-9.99999262214281e-04,8.58361914164074e-07
1.36714660932184e+05	-9.99999261113450e-04,8.59002913279963e-07
1.36816679335864e+05	-9.99999260011797e-04,8.59643912393735e-07
1.36918697739545e+05	-9.99999258909322e-04,8.60284911505386e-07
1.37020716143226e+05	-9.99999257806026e-04,8.60925910614918e-07
1.37122734546907e+05	-9.99999256701908e-04,8.61566909722326e-07
1.37224752950587e+05	-9.99999255596968e-04,8.62207908827611e-07
1.37326771354268e+05	-9.99999254491207e-04,8.62848907930770e-07
1.37428789757949e+05	-9.99999253384624e-04,8.63489907031802e-07
1.37530808161629e+05	-9.99999252277219e-04,8.64130906130705e-07
1.37632826565310e+05	-9.99999251168992e-04,8.64771905227478e-07
1.37734844968991e+05	-9.99999250059943e-04,8.65412904322119e-07
1.37836863372672e+05	-9.99999248950073e-04,8.66053903414627e-07
1.37938881776352e+05	-9.99999247839381e-04,8.66694902504999e-07
1.38040900180033e+05	-9.99999246727867e-04,8.67335901593235e-07
1.38142918583714e+05	-9.99999245615531e-04,8.67976900679332e-07
1.38244936987395e+05	-9.99999244502374e-04,8.68617899763290e-07
1.38346955391075e+05	-9.99999243388395e-04,8.69258898845106e-07
1.38448973794756e+05	-9.99999242273594e-04,8.69899897924779e-07
1.38550992198437e+05	-9.99999241157972e-04,8.70540897002308e-07
1.38653010602118e+05	-9.99999240041527e-04,8.71181896077691e-07
1.38755029005798e+05	-9.99999238924261e-04,8.71822895150926e-07
1.38857047409479e+05	-9.99999237806173e-04,8.72463894222012e-07
1.38959065813160e+05	-9.99999236687263e-04,8.73104893290947e-07
1.39061084216840e+05	-9.99999235567532e-04,8.73745892357729e-07
1.39163102620521e+05	-9.99999234446979e-04,8.74386891422357e-07
1.39265121024202e+05	-9.99999233325604e-04,8.75027890484830e-07
1.39367139427883e+05	-9.99999232203407e-04,8.75668889545145e-07
1.39469157831563e+05	-9.99999231080389e-04,8.76309888603302e-07
1.39571176235244e+05	-9.99999229956548e-04,8.76950887659299e-07
1.39673194638925e+05	-9.99999228831886e-04,8.77591886713133e-07
1.39775213042606e+05	-9.99999227706403e-04,8.78232885764804e-07
1.39877231446286e+05	-9.99999226580097e-04,8.78873884814310e-07
1.39979249849967e+05	-9.99999225452970e-04,8.79514883861649e-07
1.40081268253648e+05	-9.99999224325021e-04,8.80155882906820e-07
1.40183286657329e+05	-9.99999223196250e-04,8.80796881949821e-07
1.40285305061009e+05	-9.99999222066658e-04,8.81437880990651e-07
1.40387323464690e+05	-9.99999220936243e-04,8.82078880029307e-07
1.40489341868371e+05	-9.99999219805007e-04,8.82719879065789e-07
1.40591360272051e+05	-9.99999218672949e-04,8.83360878100095e-07
1.40693378675732e+05	-9.99999217540070e-04,8.84001877132223e-07
1.40795397079413e+05	-9.99999216406368e-04,8.84642876162172e-07
1.40897415483094e+05	-9.99999215271845e-04,8.85283875189940e-07
1.40999433886774e+05	-9.99999214136501e-04,8.85924874215526e-07
1.41101452290455e+05	-9.99999213000334e-04,8.86565873238927e-07
1.41203470694136e+05	-9.99999211863346e-04,8.87206872260143e-07
1.41305489097817e+05	-9.99999210725535e-04,8.87847871279171e-07
1.41407507501497e+05	-9.99999209586903e-04,8.88488870296011e-07
1.41509525905178e+05	-9.99999208447450e-04,8.89129869310661e-07
1.41611544308859e+05	-9.99999207307175e-04,8.89770868323118e-07
1.41713562712540e+05	-9.99999206166077e-04,8.90411867333382e-07
1.41815581116220e+05	-9.99999205024158e-04,8.91052866341451e-07
1.41917599519901e+05	-9.99999203881418e-04,8.91693865347323e-07
1.42019617923582e+05	-9.99999202737855e-04,8.92334864350996e-07
1.42121636327262e+05	-9.99999201593471e-04,8.92975863352470e-07
1.42223654730943e+05	-9.99999200448265e-04,8.93616862351743e-07
1.42325673134624e+05	-9.99999199302237e-04,8.94257861348812e-07
1.42427691538305e+05	-9.99999198155388e-04,8.94898860343677e-07
1.42529709941985e+05	-9.99999197007716e-04,8.95539859336336e-07
1.42631728345666e+05	-9.99999195859223e-04,8.96180858326787e-07
1.42733746749347e+05	-9.99999194709909e-04,8.96821857315029e-07
1.42835765153028e+05	-9.99999193559772e-04,8.97462856301059e-07
1.42937783556708e+05	-9.99999192408814e-04,8.98103855284877e-07
1.43039801960389e+05	-9.99999191257034e-04,8.98744854266482e-07
1.43141820364070e+05	-9.99999190104432e-04,8.99385853245870e-07
1.43243838767751e+05	-9.99999188951008e-04,9.00026852223041e-07
1.43345857171431e+05	-9.99999187796763e-04,9.00667851197993e-07
